Sensors: ['0x40', '0x41', '0x44', '0x45']
Time [s]	PT104 [°C]	R_0 [Ω]	I_0 [A]	V_0 [V]	R_1 [Ω]	I_1 [A]	V_1 [V]	R_2 [Ω]	I_2 [A]	V_2 [V]	R_3 [Ω]	I_3 [A]	V_3 [V]
15849.077	16.106	31107	1.06670e-04	3.31816	31320	1.05880e-04	3.31602	31552	1.05060e-04	3.31484	31227	1.06150e-04	3.31465
15850.131	16.116	31052	1.06850e-04	3.31797	31378	1.05680e-04	3.31602	31555	1.05050e-04	3.31484	31199	1.06240e-04	3.31445
15851.185	16.116	31040	1.06900e-04	3.31816	31386	1.05650e-04	3.31602	31517	1.05180e-04	3.31504	31195	1.06250e-04	3.31465
15852.239	16.099	31035	1.06900e-04	3.31777	31372	1.05700e-04	3.31602	31582	1.04960e-04	3.31484	31198	1.06250e-04	3.31465
15853.293	16.099	31014	1.06980e-04	3.31797	31373	1.05690e-04	3.31582	31546	1.05070e-04	3.31465	31216	1.06180e-04	3.31445
15854.347	16.099	31041	1.06890e-04	3.31797	31343	1.05800e-04	3.31621	31507	1.05210e-04	3.31484	31249	1.06070e-04	3.31465
15855.401	16.115	31061	1.06820e-04	3.31797	31384	1.05660e-04	3.31602	31568	1.05010e-04	3.31504	31212	1.06200e-04	3.31465
15856.456	16.115	31033	1.06920e-04	3.31797	31386	1.05650e-04	3.31602	31544	1.05080e-04	3.31465	31139	1.06430e-04	3.31426
15857.510	16.115	31021	1.06970e-04	3.31816	31366	1.05720e-04	3.31602	31554	1.05060e-04	3.31504	31217	1.06180e-04	3.31465
15858.564	16.109	31031	1.06920e-04	3.31797	31338	1.05810e-04	3.31602	31598	1.04910e-04	3.31484	31206	1.06210e-04	3.31445
15859.618	16.109	31038	1.06900e-04	3.31797	31372	1.05710e-04	3.31621	31576	1.04980e-04	3.31484	31190	1.06270e-04	3.31465
15860.672	16.106	31065	1.06800e-04	3.31777	31337	1.05810e-04	3.31582	31520	1.05160e-04	3.31465	31227	1.06140e-04	3.31445
15861.726	16.106	31006	1.07020e-04	3.31816	31385	1.05660e-04	3.31602	31541	1.05100e-04	3.31484	31234	1.06120e-04	3.31465
15862.780	16.106	31041	1.06890e-04	3.31797	31337	1.05820e-04	3.31621	31523	1.05160e-04	3.31504	31185	1.06290e-04	3.31465
15863.834	16.122	31039	1.06890e-04	3.31777	31313	1.05900e-04	3.31602	31610	1.04870e-04	3.31484	31202	1.06230e-04	3.31445
15864.888	16.122	31049	1.06870e-04	3.31816	31348	1.05780e-04	3.31602	31569	1.05000e-04	3.31484	31187	1.06280e-04	3.31445
15865.942	16.108	31067	1.06810e-04	3.31816	31391	1.05640e-04	3.31602	31573	1.04990e-04	3.31484	31172	1.06330e-04	3.31465
15866.996	16.108	31058	1.06830e-04	3.31797	31331	1.05840e-04	3.31602	31622	1.04830e-04	3.31484	31204	1.06220e-04	3.31445
15868.051	16.108	31002	1.07030e-04	3.31816	31393	1.05640e-04	3.31621	31580	1.04970e-04	3.31484	31205	1.06230e-04	3.31484
15869.105	16.107	31048	1.06870e-04	3.31797	31398	1.05610e-04	3.31602	31546	1.05090e-04	3.31504	31237	1.06110e-04	3.31465
15870.159	16.107	31010	1.07000e-04	3.31797	31377	1.05680e-04	3.31602	31552	1.05060e-04	3.31484	31223	1.06160e-04	3.31465
15871.213	16.104	31062	1.06820e-04	3.31797	31355	1.05750e-04	3.31582	31563	1.05020e-04	3.31484	31214	1.06180e-04	3.31426
15872.267	16.104	31034	1.06910e-04	3.31797	31358	1.05750e-04	3.31602	31553	1.05050e-04	3.31465	31242	1.06090e-04	3.31445
15873.321	16.104	30996	1.07050e-04	3.31816	31379	1.05670e-04	3.31582	31557	1.05050e-04	3.31504	31227	1.06150e-04	3.31465
15874.375	16.104	31019	1.06970e-04	3.31797	31370	1.05700e-04	3.31582	31571	1.04990e-04	3.31465	31214	1.06180e-04	3.31445
15875.429	16.104	31037	1.06910e-04	3.31816	31348	1.05790e-04	3.31621	31564	1.05020e-04	3.31504	31204	1.06230e-04	3.31484
15876.483	16.119	31024	1.06950e-04	3.31816	31330	1.05850e-04	3.31641	31559	1.05050e-04	3.31523	31195	1.06250e-04	3.31465
15877.537	16.119	31050	1.06860e-04	3.31797	31395	1.05620e-04	3.31602	31585	1.04960e-04	3.31504	31161	1.06370e-04	3.31465
15878.591	16.119	31062	1.06820e-04	3.31797	31339	1.05810e-04	3.31602	31571	1.04990e-04	3.31465	31202	1.06230e-04	3.31445
15879.645	16.112	31026	1.06950e-04	3.31816	31343	1.05800e-04	3.31602	31559	1.05040e-04	3.31504	31243	1.06100e-04	3.31484
15880.699	16.112	31029	1.06930e-04	3.31797	31344	1.05800e-04	3.31602	31521	1.05160e-04	3.31484	31168	1.06340e-04	3.31445
15881.753	16.112	31024	1.06950e-04	3.31816	31379	1.05680e-04	3.31621	31511	1.05200e-04	3.31504	31250	1.06080e-04	3.31484
15882.808	16.112	31049	1.06860e-04	3.31777	31378	1.05670e-04	3.31562	31562	1.05020e-04	3.31465	31212	1.06190e-04	3.31426
15883.862	16.112	30997	1.07050e-04	3.31836	31364	1.05740e-04	3.31641	31511	1.05210e-04	3.31523	31200	1.06250e-04	3.31484
15884.916	16.118	31017	1.06970e-04	3.31797	31359	1.05740e-04	3.31582	31525	1.05150e-04	3.31484	31206	1.06210e-04	3.31445
15885.970	16.118	31075	1.06770e-04	3.31797	31315	1.05900e-04	3.31621	31581	1.04970e-04	3.31504	31218	1.06180e-04	3.31465
15887.024	16.118	31079	1.06760e-04	3.31797	31367	1.05710e-04	3.31582	31512	1.05190e-04	3.31484	31175	1.06320e-04	3.31445
15888.078	16.105	31040	1.06900e-04	3.31816	31366	1.05730e-04	3.31621	31568	1.05010e-04	3.31504	31141	1.06450e-04	3.31484
15889.132	16.105	31059	1.06830e-04	3.31816	31314	1.05890e-04	3.31582	31536	1.05110e-04	3.31484	31224	1.06150e-04	3.31445
15890.186	16.107	31031	1.06930e-04	3.31816	31334	1.05830e-04	3.31621	31541	1.05100e-04	3.31484	31189	1.06280e-04	3.31465
15891.241	16.107	31055	1.06840e-04	3.31797	31378	1.05680e-04	3.31602	31566	1.05010e-04	3.31484	31230	1.06140e-04	3.31465
15892.295	16.107	31085	1.06740e-04	3.31816	31319	1.05890e-04	3.31621	31526	1.05150e-04	3.31484	31257	1.06040e-04	3.31465
15893.349	16.115	31024	1.06950e-04	3.31797	31327	1.05850e-04	3.31582	31558	1.05030e-04	3.31465	31133	1.06460e-04	3.31445
15894.402	16.115	31046	1.06880e-04	3.31816	31338	1.05820e-04	3.31621	31571	1.05000e-04	3.31504	31168	1.06350e-04	3.31465
15895.457	16.116	31077	1.06760e-04	3.31797	31369	1.05710e-04	3.31602	31544	1.05090e-04	3.31484	31170	1.06340e-04	3.31465
15896.511	16.116	31046	1.06870e-04	3.31797	31355	1.05760e-04	3.31602	31518	1.05170e-04	3.31465	31187	1.06280e-04	3.31445
15897.565	16.116	31048	1.06870e-04	3.31816	31307	1.05920e-04	3.31621	31546	1.05090e-04	3.31504	31235	1.06120e-04	3.31484
15898.619	16.109	31000	1.07040e-04	3.31816	31276	1.06020e-04	3.31602	31569	1.05000e-04	3.31484	31169	1.06340e-04	3.31465
15899.673	16.109	31030	1.06920e-04	3.31777	31318	1.05880e-04	3.31602	31571	1.05000e-04	3.31484	31206	1.06220e-04	3.31465
15900.727	16.109	30993	1.07060e-04	3.31816	31303	1.05930e-04	3.31582	31549	1.05070e-04	3.31484	31172	1.06330e-04	3.31445
15901.781	16.103	31024	1.06960e-04	3.31816	31315	1.05900e-04	3.31621	31528	1.05150e-04	3.31504	31210	1.06210e-04	3.31484
15902.835	16.103	31031	1.06930e-04	3.31797	31389	1.05640e-04	3.31602	31563	1.05020e-04	3.31484	31218	1.06180e-04	3.31465
15903.890	16.119	31067	1.06810e-04	3.31816	31370	1.05710e-04	3.31602	31561	1.05030e-04	3.31484	31218	1.06180e-04	3.31465
15904.943	16.119	31035	1.06900e-04	3.31777	31371	1.05700e-04	3.31582	31517	1.05170e-04	3.31465	31227	1.06140e-04	3.31445
15905.998	16.101	31080	1.06760e-04	3.31816	31367	1.05720e-04	3.31621	31569	1.05010e-04	3.31504	31235	1.06120e-04	3.31484
15907.051	16.101	31048	1.06870e-04	3.31797	31381	1.05670e-04	3.31602	31602	1.04890e-04	3.31484	31211	1.06200e-04	3.31445
15908.106	16.101	31017	1.06970e-04	3.31777	31366	1.05730e-04	3.31621	31603	1.04890e-04	3.31484	31239	1.06100e-04	3.31445
15909.160	16.107	31081	1.06760e-04	3.31836	31379	1.05670e-04	3.31582	31567	1.05010e-04	3.31484	31189	1.06280e-04	3.31484
15910.214	16.107	31027	1.06940e-04	3.31816	31358	1.05750e-04	3.31621	31568	1.05010e-04	3.31504	31226	1.06160e-04	3.31484
15911.268	16.107	31038	1.06910e-04	3.31816	31359	1.05740e-04	3.31602	31558	1.05040e-04	3.31484	31241	1.06100e-04	3.31465
15912.322	16.116	31005	1.07010e-04	3.31777	31349	1.05780e-04	3.31621	31547	1.05080e-04	3.31484	31200	1.06240e-04	3.31465
15913.376	16.116	31056	1.06840e-04	3.31816	31355	1.05760e-04	3.31602	31548	1.05070e-04	3.31484	31198	1.06240e-04	3.31445
15914.430	16.107	31019	1.06970e-04	3.31797	31353	1.05770e-04	3.31621	31537	1.05110e-04	3.31484	31182	1.06310e-04	3.31484
15915.484	16.107	31066	1.06800e-04	3.31777	31317	1.05880e-04	3.31582	31527	1.05140e-04	3.31465	31204	1.06220e-04	3.31445
15916.538	16.107	31070	1.06800e-04	3.31816	31319	1.05880e-04	3.31621	31571	1.04990e-04	3.31465	31163	1.06360e-04	3.31445
15917.593	16.102	31036	1.06910e-04	3.31816	31362	1.05730e-04	3.31602	31557	1.05050e-04	3.31504	31224	1.06160e-04	3.31484
15918.647	16.102	31058	1.06840e-04	3.31816	31357	1.05760e-04	3.31621	31556	1.05050e-04	3.31504	31181	1.06300e-04	3.31465
15919.701	16.108	31029	1.06930e-04	3.31797	31352	1.05770e-04	3.31602	31569	1.05000e-04	3.31484	31174	1.06320e-04	3.31445
15920.755	16.108	31042	1.06890e-04	3.31816	31329	1.05850e-04	3.31621	31577	1.04980e-04	3.31504	31255	1.06060e-04	3.31484
15921.809	16.108	31008	1.07000e-04	3.31797	31345	1.05790e-04	3.31602	31579	1.04970e-04	3.31504	31216	1.06180e-04	3.31465
15922.863	16.105	31010	1.07000e-04	3.31797	31337	1.05820e-04	3.31602	31558	1.05030e-04	3.31465	31181	1.06300e-04	3.31445
15923.917	16.105	31093	1.06720e-04	3.31816	31353	1.05770e-04	3.31621	31547	1.05080e-04	3.31504	31227	1.06150e-04	3.31484
15924.971	16.106	31017	1.06970e-04	3.31797	31400	1.05610e-04	3.31602	31575	1.04980e-04	3.31484	31212	1.06200e-04	3.31484
15926.025	16.106	31057	1.06830e-04	3.31797	31352	1.05770e-04	3.31602	31626	1.04810e-04	3.31465	31197	1.06240e-04	3.31445
15927.079	16.106	31042	1.06890e-04	3.31816	31365	1.05720e-04	3.31602	31587	1.04950e-04	3.31504	31206	1.06220e-04	3.31465
15928.133	16.096	30982	1.07100e-04	3.31816	31376	1.05690e-04	3.31621	31598	1.04910e-04	3.31504	31179	1.06310e-04	3.31465
15929.188	16.096	31077	1.06770e-04	3.31797	31391	1.05640e-04	3.31621	31610	1.04870e-04	3.31484	31206	1.06220e-04	3.31465
15930.241	16.115	31054	1.06840e-04	3.31797	31370	1.05710e-04	3.31602	31584	1.04950e-04	3.31484	31211	1.06190e-04	3.31445
15931.296	16.115	31010	1.07000e-04	3.31816	31330	1.05850e-04	3.31621	31558	1.05050e-04	3.31504	31240	1.06100e-04	3.31465
15932.350	16.115	30999	1.07040e-04	3.31797	31359	1.05740e-04	3.31602	31580	1.04970e-04	3.31484	31205	1.06220e-04	3.31465
15933.404	16.110	31027	1.06930e-04	3.31777	31348	1.05780e-04	3.31582	31528	1.05130e-04	3.31465	31212	1.06190e-04	3.31445
15934.458	16.110	31028	1.06940e-04	3.31816	31355	1.05760e-04	3.31602	31554	1.05060e-04	3.31504	31203	1.06230e-04	3.31484
15935.512	16.110	31045	1.06870e-04	3.31797	31348	1.05790e-04	3.31621	31577	1.04980e-04	3.31504	31214	1.06190e-04	3.31465
15936.566	16.112	31029	1.06920e-04	3.31758	31330	1.05850e-04	3.31621	31547	1.05060e-04	3.31445	31235	1.06110e-04	3.31426
15937.620	16.112	31024	1.06960e-04	3.31836	31380	1.05670e-04	3.31582	31536	1.05120e-04	3.31523	31187	1.06290e-04	3.31484
15938.674	16.102	31064	1.06820e-04	3.31816	31391	1.05640e-04	3.31621	31537	1.05120e-04	3.31504	31209	1.06210e-04	3.31465
15939.728	16.102	31070	1.06790e-04	3.31797	31355	1.05760e-04	3.31602	31583	1.04960e-04	3.31484	31225	1.06150e-04	3.31465
15940.782	16.102	31006	1.07020e-04	3.31816	31350	1.05770e-04	3.31582	31662	1.04690e-04	3.31484	31280	1.05970e-04	3.31484
15941.836	16.103	31046	1.06880e-04	3.31816	31409	1.05580e-04	3.31621	31565	1.05020e-04	3.31504	31205	1.06220e-04	3.31465
15942.890	16.103	31051	1.06860e-04	3.31797	31336	1.05820e-04	3.31602	31608	1.04870e-04	3.31484	31238	1.06110e-04	3.31465
15943.945	16.113	31029	1.06940e-04	3.31816	31318	1.05880e-04	3.31602	31548	1.05070e-04	3.31484	31224	1.06150e-04	3.31445
15944.999	16.113	31064	1.06820e-04	3.31816	31363	1.05740e-04	3.31621	31572	1.05000e-04	3.31504	31217	1.06190e-04	3.31484
15946.053	16.113	31026	1.06950e-04	3.31816	31356	1.05760e-04	3.31621	31574	1.04990e-04	3.31484	31217	1.06170e-04	3.31445
15947.107	16.112	31044	1.06880e-04	3.31797	31324	1.05850e-04	3.31582	31596	1.04910e-04	3.31484	31235	1.06120e-04	3.31465
15948.161	16.112	31042	1.06890e-04	3.31816	31337	1.05820e-04	3.31621	31550	1.05070e-04	3.31504	31206	1.06220e-04	3.31465
15949.215	16.113	31004	1.07020e-04	3.31816	31331	1.05840e-04	3.31621	31597	1.04910e-04	3.31484	31272	1.05990e-04	3.31465
15950.269	16.113	31081	1.06750e-04	3.31797	31336	1.05820e-04	3.31602	31553	1.05050e-04	3.31465	31199	1.06240e-04	3.31465
15951.323	16.113	31039	1.06900e-04	3.31797	31343	1.05800e-04	3.31602	31563	1.05020e-04	3.31484	31196	1.06250e-04	3.31445
15952.377	16.115	31027	1.06940e-04	3.31816	31333	1.05840e-04	3.31621	31576	1.04990e-04	3.31504	31210	1.06210e-04	3.31484
15953.431	16.115	31053	1.06850e-04	3.31797	31324	1.05860e-04	3.31602	31544	1.05090e-04	3.31484	31245	1.06080e-04	3.31445
15954.485	16.103	31093	1.06710e-04	3.31797	31343	1.05790e-04	3.31582	31536	1.05110e-04	3.31484	31196	1.06250e-04	3.31445
15955.540	16.103	31059	1.06840e-04	3.31816	31308	1.05920e-04	3.31621	31548	1.05080e-04	3.31504	31200	1.06250e-04	3.31484
15956.593	16.103	31077	1.06770e-04	3.31816	31443	1.05460e-04	3.31602	31586	1.04950e-04	3.31484	31211	1.06200e-04	3.31465
15957.648	16.109	31028	1.06940e-04	3.31797	31393	1.05630e-04	3.31602	31562	1.05020e-04	3.31465	31171	1.06330e-04	3.31445
15958.702	16.109	31042	1.06890e-04	3.31816	31315	1.05890e-04	3.31602	31578	1.04970e-04	3.31484	31269	1.06000e-04	3.31445
15959.756	16.109	31000	1.07040e-04	3.31816	31338	1.05820e-04	3.31621	31544	1.05090e-04	3.31504	31212	1.06200e-04	3.31484
15960.810	16.095	31023	1.06950e-04	3.31797	31381	1.05670e-04	3.31602	31594	1.04910e-04	3.31465	31236	1.06100e-04	3.31426
15961.864	16.095	30976	1.07120e-04	3.31797	31349	1.05780e-04	3.31602	31541	1.05100e-04	3.31504	31247	1.06090e-04	3.31484
15962.918	16.111	31028	1.06940e-04	3.31816	31394	1.05630e-04	3.31602	31542	1.05090e-04	3.31484	31223	1.06160e-04	3.31465
15963.972	16.111	31020	1.06960e-04	3.31797	31365	1.05720e-04	3.31602	31579	1.04970e-04	3.31484	31179	1.06310e-04	3.31465
15965.026	16.111	31038	1.06900e-04	3.31797	31344	1.05790e-04	3.31582	31560	1.05030e-04	3.31465	31211	1.06200e-04	3.31445
15966.080	16.112	31045	1.06880e-04	3.31816	31368	1.05720e-04	3.31621	31577	1.04980e-04	3.31504	31227	1.06150e-04	3.31465
15967.135	16.112	31000	1.07030e-04	3.31797	31322	1.05880e-04	3.31621	31547	1.05080e-04	3.31484	31227	1.06140e-04	3.31445
15968.188	16.094	31111	1.06660e-04	3.31816	31316	1.05890e-04	3.31602	31568	1.05010e-04	3.31484	31200	1.06240e-04	3.31465
15969.242	16.094	31060	1.06830e-04	3.31816	31331	1.05840e-04	3.31621	31531	1.05140e-04	3.31504	31192	1.06270e-04	3.31465
15970.297	16.094	31085	1.06740e-04	3.31816	31345	1.05790e-04	3.31602	31543	1.05090e-04	3.31484	31218	1.06180e-04	3.31465
15971.351	16.112	31053	1.06850e-04	3.31797	31398	1.05620e-04	3.31621	31600	1.04900e-04	3.31484	31224	1.06150e-04	3.31445
15972.405	16.112	31037	1.06910e-04	3.31816	31348	1.05780e-04	3.31602	31542	1.05090e-04	3.31484	31248	1.06080e-04	3.31465
15973.459	16.107	31028	1.06940e-04	3.31797	31341	1.05810e-04	3.31602	31578	1.04970e-04	3.31484	31200	1.06230e-04	3.31445
15974.513	16.107	31007	1.07000e-04	3.31777	31317	1.05890e-04	3.31602	31552	1.05060e-04	3.31484	31215	1.06180e-04	3.31426
15975.567	16.107	31012	1.07000e-04	3.31816	31344	1.05790e-04	3.31582	31523	1.05160e-04	3.31504	31234	1.06120e-04	3.31465
15976.621	16.113	31083	1.06740e-04	3.31777	31348	1.05790e-04	3.31621	31579	1.04980e-04	3.31504	31289	1.05940e-04	3.31465
15977.675	16.113	31049	1.06870e-04	3.31816	31377	1.05680e-04	3.31582	31540	1.05090e-04	3.31465	31223	1.06160e-04	3.31465
15978.729	16.113	31007	1.07010e-04	3.31797	31361	1.05740e-04	3.31621	31552	1.05060e-04	3.31484	31190	1.06270e-04	3.31465
15979.783	16.105	31048	1.06870e-04	3.31797	31387	1.05650e-04	3.31602	31548	1.05070e-04	3.31484	31229	1.06130e-04	3.31445
15980.837	16.105	31068	1.06800e-04	3.31816	31327	1.05850e-04	3.31582	31545	1.05080e-04	3.31484	31210	1.06200e-04	3.31465
15981.892	16.112	31013	1.06990e-04	3.31816	31337	1.05820e-04	3.31621	31553	1.05060e-04	3.31484	31172	1.06330e-04	3.31465
15982.946	16.112	31055	1.06850e-04	3.31816	31326	1.05860e-04	3.31621	31548	1.05070e-04	3.31484	31203	1.06230e-04	3.31465
15984.000	16.115	31017	1.06980e-04	3.31816	31305	1.05920e-04	3.31602	31556	1.05040e-04	3.31465	31245	1.06090e-04	3.31465
15985.054	16.115	31075	1.06770e-04	3.31797	31341	1.05810e-04	3.31602	31534	1.05110e-04	3.31465	31151	1.06410e-04	3.31465
15986.108	16.115	31016	1.06970e-04	3.31797	31369	1.05700e-04	3.31582	31539	1.05100e-04	3.31484	31210	1.06200e-04	3.31445
15987.162	16.112	31053	1.06860e-04	3.31816	31306	1.05930e-04	3.31621	31571	1.05000e-04	3.31504	31193	1.06260e-04	3.31465
15988.216	16.112	30976	1.07120e-04	3.31816	31323	1.05860e-04	3.31602	31573	1.05000e-04	3.31504	31140	1.06440e-04	3.31465
15989.270	16.112	31036	1.06910e-04	3.31797	31321	1.05870e-04	3.31602	31594	1.04920e-04	3.31484	31244	1.06090e-04	3.31465
15990.324	16.114	31040	1.06890e-04	3.31797	31295	1.05950e-04	3.31582	31543	1.05090e-04	3.31484	31214	1.06180e-04	3.31445
15991.379	16.114	31013	1.06990e-04	3.31816	31361	1.05740e-04	3.31602	31544	1.05090e-04	3.31484	31199	1.06240e-04	3.31465
15992.432	16.100	31015	1.06980e-04	3.31797	31339	1.05810e-04	3.31602	31590	1.04930e-04	3.31484	31185	1.06290e-04	3.31465
15993.487	16.100	31032	1.06910e-04	3.31777	31349	1.05780e-04	3.31602	31520	1.05150e-04	3.31445	31243	1.06080e-04	3.31426
15994.540	16.100	31045	1.06880e-04	3.31816	31355	1.05760e-04	3.31602	31580	1.04970e-04	3.31504	31190	1.06280e-04	3.31484
15995.595	16.119	31028	1.06940e-04	3.31816	31335	1.05830e-04	3.31621	31561	1.05030e-04	3.31484	31230	1.06140e-04	3.31465
15996.649	16.119	30988	1.07070e-04	3.31777	31305	1.05930e-04	3.31602	31537	1.05110e-04	3.31484	31211	1.06200e-04	3.31445
15997.703	16.116	31046	1.06880e-04	3.31816	31339	1.05810e-04	3.31602	31517	1.05180e-04	3.31484	31197	1.06250e-04	3.31465
15998.757	16.116	31034	1.06910e-04	3.31777	31364	1.05730e-04	3.31621	31570	1.04990e-04	3.31465	31170	1.06330e-04	3.31445
15999.811	16.116	31022	1.06960e-04	3.31816	31332	1.05830e-04	3.31582	31534	1.05130e-04	3.31504	31202	1.06240e-04	3.31484
16000.865	16.109	30999	1.07030e-04	3.31777	31328	1.05850e-04	3.31602	31555	1.05040e-04	3.31465	31218	1.06170e-04	3.31445
16001.919	16.109	30996	1.07050e-04	3.31816	31294	1.05960e-04	3.31602	31477	1.05320e-04	3.31504	31154	1.06400e-04	3.31465
16002.973	16.111	31047	1.06870e-04	3.31816	31308	1.05920e-04	3.31602	31541	1.05100e-04	3.31484	31210	1.06200e-04	3.31465
16004.027	16.111	31051	1.06850e-04	3.31777	31342	1.05800e-04	3.31602	31554	1.05050e-04	3.31465	31190	1.06260e-04	3.31426
16005.081	16.111	30998	1.07050e-04	3.31816	31380	1.05670e-04	3.31582	31496	1.05250e-04	3.31504	31149	1.06430e-04	3.31504
16006.135	16.111	31013	1.06990e-04	3.31816	31344	1.05800e-04	3.31621	31513	1.05200e-04	3.31504	31190	1.06270e-04	3.31465
16007.190	16.111	31031	1.06920e-04	3.31777	31357	1.05740e-04	3.31582	31581	1.04960e-04	3.31484	31152	1.06400e-04	3.31445
16008.244	16.123	30959	1.07180e-04	3.31816	31333	1.05840e-04	3.31621	31557	1.05050e-04	3.31504	31207	1.06220e-04	3.31484
16009.298	16.123	30992	1.07060e-04	3.31797	31286	1.05990e-04	3.31602	31574	1.04980e-04	3.31465	31208	1.06210e-04	3.31445
16010.352	16.123	31067	1.06810e-04	3.31816	31313	1.05910e-04	3.31621	31572	1.04990e-04	3.31484	31162	1.06370e-04	3.31465
16011.406	16.126	31023	1.06950e-04	3.31797	31332	1.05830e-04	3.31602	31578	1.04970e-04	3.31465	31224	1.06150e-04	3.31445
16012.460	16.126	31041	1.06900e-04	3.31836	31305	1.05920e-04	3.31602	31531	1.05140e-04	3.31504	31232	1.06140e-04	3.31484
16013.514	16.126	31049	1.06860e-04	3.31797	31345	1.05800e-04	3.31621	31507	1.05200e-04	3.31465	31164	1.06360e-04	3.31445
16014.568	16.123	31017	1.06980e-04	3.31816	31369	1.05710e-04	3.31602	31503	1.05230e-04	3.31504	31215	1.06200e-04	3.31484
16015.622	16.123	31016	1.06970e-04	3.31797	31284	1.06000e-04	3.31602	31562	1.05030e-04	3.31504	31214	1.06190e-04	3.31445
16016.676	16.123	31025	1.06950e-04	3.31797	31270	1.06050e-04	3.31621	31562	1.05030e-04	3.31504	31202	1.06230e-04	3.31465
16017.731	16.123	31009	1.06990e-04	3.31777	31292	1.05970e-04	3.31602	31557	1.05040e-04	3.31484	31180	1.06310e-04	3.31465
16018.784	16.123	30972	1.07130e-04	3.31816	31323	1.05860e-04	3.31582	31512	1.05190e-04	3.31465	31176	1.06310e-04	3.31426
16019.839	16.118	31066	1.06810e-04	3.31816	31309	1.05920e-04	3.31621	31534	1.05120e-04	3.31504	31170	1.06350e-04	3.31484
16020.892	16.118	31051	1.06860e-04	3.31797	31310	1.05910e-04	3.31602	31544	1.05090e-04	3.31484	31203	1.06220e-04	3.31426
16021.947	16.118	31029	1.06930e-04	3.31777	31294	1.05960e-04	3.31602	31559	1.05040e-04	3.31484	31184	1.06300e-04	3.31484
16023.000	16.118	31001	1.07040e-04	3.31836	31342	1.05800e-04	3.31582	31539	1.05120e-04	3.31523	31173	1.06330e-04	3.31445
16024.055	16.118	31031	1.06930e-04	3.31816	31325	1.05860e-04	3.31621	31553	1.05060e-04	3.31504	31217	1.06190e-04	3.31484
16025.109	16.134	30949	1.07210e-04	3.31797	31361	1.05740e-04	3.31621	31518	1.05170e-04	3.31484	31185	1.06290e-04	3.31465
16026.163	16.134	30964	1.07160e-04	3.31816	31341	1.05810e-04	3.31602	31530	1.05140e-04	3.31504	31177	1.06320e-04	3.31465
16027.217	16.134	31014	1.06980e-04	3.31797	31322	1.05870e-04	3.31602	31557	1.05040e-04	3.31484	31205	1.06220e-04	3.31465
16028.271	16.134	31031	1.06930e-04	3.31797	31329	1.05850e-04	3.31602	31538	1.05110e-04	3.31484	31182	1.06300e-04	3.31465
16029.325	16.134	30988	1.07070e-04	3.31797	31292	1.05970e-04	3.31602	31505	1.05220e-04	3.31484	31136	1.06450e-04	3.31445
16030.379	16.124	31012	1.06990e-04	3.31797	31288	1.05980e-04	3.31582	31491	1.05260e-04	3.31465	31160	1.06360e-04	3.31426
16031.433	16.124	31036	1.06920e-04	3.31836	31343	1.05790e-04	3.31582	31595	1.04920e-04	3.31504	31199	1.06240e-04	3.31465
16032.488	16.133	30973	1.07130e-04	3.31816	31304	1.05940e-04	3.31621	31511	1.05200e-04	3.31484	31168	1.06350e-04	3.31465
16033.541	16.133	30987	1.07080e-04	3.31797	31286	1.05990e-04	3.31602	31506	1.05210e-04	3.31484	31208	1.06210e-04	3.31465
16034.595	16.133	30978	1.07110e-04	3.31797	31301	1.05940e-04	3.31602	31517	1.05170e-04	3.31465	31156	1.06380e-04	3.31445
16035.649	16.119	31001	1.07030e-04	3.31797	31269	1.06050e-04	3.31602	31502	1.05230e-04	3.31504	31135	1.06450e-04	3.31445
16036.704	16.119	31011	1.06990e-04	3.31797	31301	1.05940e-04	3.31621	31447	1.05410e-04	3.31484	31162	1.06370e-04	3.31465
16037.758	16.119	31016	1.06970e-04	3.31777	31318	1.05880e-04	3.31602	31499	1.05240e-04	3.31484	31192	1.06260e-04	3.31445
16038.812	16.123	31030	1.06930e-04	3.31816	31352	1.05760e-04	3.31582	31543	1.05080e-04	3.31465	31197	1.06240e-04	3.31445
16039.866	16.123	30995	1.07050e-04	3.31797	31316	1.05900e-04	3.31621	31533	1.05120e-04	3.31484	31154	1.06400e-04	3.31465
16040.920	16.123	31018	1.06970e-04	3.31797	31308	1.05920e-04	3.31621	31525	1.05150e-04	3.31484	31180	1.06310e-04	3.31465
16041.974	16.123	31021	1.06960e-04	3.31797	31329	1.05840e-04	3.31582	31587	1.04940e-04	3.31484	31158	1.06380e-04	3.31445
16043.028	16.123	30945	1.07220e-04	3.31797	31224	1.06210e-04	3.31621	31508	1.05210e-04	3.31504	31156	1.06390e-04	3.31465
16044.082	16.131	30962	1.07160e-04	3.31797	31287	1.05990e-04	3.31602	31492	1.05260e-04	3.31484	31153	1.06400e-04	3.31465
16045.136	16.131	30991	1.07050e-04	3.31777	31314	1.05900e-04	3.31602	31499	1.05230e-04	3.31465	31139	1.06430e-04	3.31426
16046.191	16.114	30982	1.07100e-04	3.31816	31301	1.05940e-04	3.31602	31526	1.05150e-04	3.31504	31204	1.06230e-04	3.31484
16047.245	16.114	31011	1.07000e-04	3.31816	31300	1.05950e-04	3.31621	31522	1.05170e-04	3.31504	31164	1.06360e-04	3.31465
