Sensors: ['0x40', '0x41', '0x44', '0x45']
Die temperature enabled: 0
Time [s]	PT104 [°C]	R_0 [Ω]	I_0 [A]	V_0 [V]	R_1 [Ω]	I_1 [A]	V_1 [V]	R_2 [Ω]	I_2 [A]	V_2 [V]	R_3 [Ω]	I_3 [A]	V_3 [V]
5898.611	17.546	29452	1.12590e-04	3.31602	29752	1.11380e-04	3.31387	29885	1.10830e-04	3.31230	29569	1.12020e-04	3.31230
5899.665	17.546	29395	1.12810e-04	3.31621	29741	1.11420e-04	3.31367	29871	1.10890e-04	3.31230	29555	1.12070e-04	3.31211
5900.720	17.542	29417	1.12730e-04	3.31602	29736	1.11440e-04	3.31387	29891	1.10820e-04	3.31250	29577	1.11980e-04	3.31211
5901.774	17.542	29380	1.12870e-04	3.31602	29708	1.11540e-04	3.31367	29904	1.10770e-04	3.31230	29548	1.12090e-04	3.31211
5902.828	17.526	29391	1.12830e-04	3.31621	29755	1.11360e-04	3.31367	29916	1.10730e-04	3.31250	29556	1.12060e-04	3.31211
5903.882	17.526	29404	1.12780e-04	3.31621	29790	1.11240e-04	3.31387	29910	1.10750e-04	3.31250	29599	1.11900e-04	3.31211
5904.935	17.526	29434	1.12660e-04	3.31602	29726	1.11470e-04	3.31367	29924	1.10700e-04	3.31250	29582	1.11960e-04	3.31211
5905.990	17.522	29421	1.12710e-04	3.31602	29746	1.11400e-04	3.31367	29871	1.10890e-04	3.31230	29567	1.12020e-04	3.31211
5907.044	17.522	29401	1.12790e-04	3.31621	29733	1.11440e-04	3.31348	29876	1.10870e-04	3.31230	29584	1.11950e-04	3.31191
5908.098	17.517	29423	1.12710e-04	3.31621	29773	1.11300e-04	3.31387	29899	1.10790e-04	3.31250	29546	1.12100e-04	3.31211
5909.152	17.517	29386	1.12840e-04	3.31602	29737	1.11440e-04	3.31387	29935	1.10660e-04	3.31250	29548	1.12090e-04	3.31211
5910.206	17.517	29435	1.12650e-04	3.31602	29775	1.11290e-04	3.31367	29951	1.10600e-04	3.31250	29582	1.11960e-04	3.31211
5911.260	17.520	29401	1.12790e-04	3.31602	29764	1.11330e-04	3.31367	29947	1.10610e-04	3.31230	29583	1.11960e-04	3.31211
5912.314	17.520	29426	1.12690e-04	3.31602	29760	1.11350e-04	3.31367	29952	1.10590e-04	3.31230	29565	1.12030e-04	3.31211
5913.369	17.512	29414	1.12740e-04	3.31602	29764	1.11330e-04	3.31367	29900	1.10780e-04	3.31230	29557	1.12050e-04	3.31191
5914.422	17.512	29448	1.12610e-04	3.31602	29786	1.11250e-04	3.31367	29869	1.10890e-04	3.31230	29580	1.11980e-04	3.31230
5915.476	17.512	29444	1.12630e-04	3.31621	29776	1.11290e-04	3.31367	29897	1.10790e-04	3.31230	29598	1.11900e-04	3.31211
5916.531	17.505	29444	1.12620e-04	3.31602	29805	1.11180e-04	3.31367	29967	1.10530e-04	3.31230	29585	1.11950e-04	3.31211
5917.584	17.505	29422	1.12710e-04	3.31602	29764	1.11330e-04	3.31367	29915	1.10730e-04	3.31250	29604	1.11880e-04	3.31211
5918.639	17.499	29401	1.12790e-04	3.31602	29809	1.11160e-04	3.31367	29958	1.10570e-04	3.31230	29594	1.11920e-04	3.31211
5919.693	17.499	29434	1.12650e-04	3.31582	29793	1.11220e-04	3.31367	30001	1.10400e-04	3.31230	29584	1.11960e-04	3.31230
5920.747	17.499	29482	1.12480e-04	3.31602	29774	1.11300e-04	3.31367	29971	1.10520e-04	3.31250	29581	1.11960e-04	3.31191
5921.801	17.505	29427	1.12690e-04	3.31602	29792	1.11230e-04	3.31367	29940	1.10630e-04	3.31230	29646	1.11720e-04	3.31211
5922.855	17.505	29445	1.12620e-04	3.31602	29764	1.11330e-04	3.31367	29943	1.10620e-04	3.31230	29606	1.11870e-04	3.31211
5923.909	17.505	29451	1.12590e-04	3.31602	29759	1.11350e-04	3.31367	30013	1.10360e-04	3.31230	29619	1.11820e-04	3.31211
5924.963	17.487	29484	1.12470e-04	3.31602	29785	1.11250e-04	3.31367	29979	1.10490e-04	3.31250	29596	1.11910e-04	3.31211
5926.017	17.487	29417	1.12730e-04	3.31602	29809	1.11160e-04	3.31348	29931	1.10660e-04	3.31230	29640	1.11740e-04	3.31211
5927.071	17.482	29478	1.12490e-04	3.31602	29830	1.11080e-04	3.31367	29938	1.10640e-04	3.31230	29603	1.11880e-04	3.31211
5928.125	17.482	29487	1.12450e-04	3.31582	29809	1.11160e-04	3.31367	30009	1.10380e-04	3.31230	29643	1.11730e-04	3.31191
5929.180	17.467	29555	1.12200e-04	3.31621	29851	1.11000e-04	3.31348	29951	1.10580e-04	3.31211	29613	1.11850e-04	3.31211
5930.233	17.467	29466	1.12540e-04	3.31621	29812	1.11150e-04	3.31367	29946	1.10610e-04	3.31250	29620	1.11820e-04	3.31211
5931.288	17.467	29448	1.12600e-04	3.31602	29823	1.11110e-04	3.31367	29942	1.10630e-04	3.31250	29613	1.11850e-04	3.31211
5932.342	17.479	29484	1.12470e-04	3.31602	29826	1.11100e-04	3.31367	29945	1.10620e-04	3.31250	29648	1.11720e-04	3.31211
5933.395	17.479	29473	1.12510e-04	3.31602	29801	1.11190e-04	3.31367	29983	1.10470e-04	3.31230	29596	1.11910e-04	3.31211
5934.450	17.471	29486	1.12450e-04	3.31582	29834	1.11070e-04	3.31367	29984	1.10480e-04	3.31250	29603	1.11880e-04	3.31211
5935.504	17.471	29494	1.12440e-04	3.31621	29819	1.11130e-04	3.31367	29999	1.10410e-04	3.31230	29607	1.11860e-04	3.31191
5936.558	17.471	29495	1.12430e-04	3.31602	29808	1.11170e-04	3.31387	29992	1.10450e-04	3.31250	29630	1.11780e-04	3.31211
5937.612	17.471	29493	1.12430e-04	3.31602	29795	1.11220e-04	3.31387	30018	1.10350e-04	3.31250	29629	1.11790e-04	3.31211
5938.666	17.456	29469	1.12530e-04	3.31602	29818	1.11130e-04	3.31367	29975	1.10510e-04	3.31250	29659	1.11670e-04	3.31211
5939.720	17.456	29537	1.12270e-04	3.31602	29872	1.10930e-04	3.31367	30019	1.10340e-04	3.31230	29620	1.11820e-04	3.31211
5940.774	17.468	29558	1.12190e-04	3.31602	29838	1.11060e-04	3.31367	29993	1.10430e-04	3.31230	29657	1.11680e-04	3.31211
5941.829	17.468	29519	1.12330e-04	3.31602	29842	1.11040e-04	3.31367	30018	1.10350e-04	3.31250	29672	1.11620e-04	3.31211
5942.882	17.468	29482	1.12480e-04	3.31621	29877	1.10910e-04	3.31367	29959	1.10560e-04	3.31230	29683	1.11580e-04	3.31211
5943.937	17.451	29501	1.12400e-04	3.31602	29861	1.10980e-04	3.31387	30016	1.10360e-04	3.31250	29654	1.11690e-04	3.31211
5944.991	17.451	29546	1.12230e-04	3.31602	29854	1.11000e-04	3.31367	29954	1.10590e-04	3.31250	29662	1.11660e-04	3.31211
5946.044	17.459	29517	1.12340e-04	3.31602	29841	1.11040e-04	3.31367	29960	1.10560e-04	3.31250	29635	1.11760e-04	3.31211
5947.099	17.459	29500	1.12410e-04	3.31602	29861	1.10970e-04	3.31367	30013	1.10360e-04	3.31230	29631	1.11770e-04	3.31191
5948.153	17.450	29521	1.12330e-04	3.31602	29803	1.11180e-04	3.31367	30011	1.10370e-04	3.31230	29651	1.11710e-04	3.31230
5949.207	17.450	29543	1.12250e-04	3.31602	29860	1.10980e-04	3.31387	29998	1.10420e-04	3.31250	29684	1.11580e-04	3.31211
5950.261	17.450	29493	1.12430e-04	3.31602	29833	1.11070e-04	3.31367	30049	1.10230e-04	3.31230	29686	1.11570e-04	3.31211
5951.315	17.434	29496	1.12420e-04	3.31602	29831	1.11080e-04	3.31367	29970	1.10530e-04	3.31250	29623	1.11810e-04	3.31211
5952.369	17.434	29552	1.12210e-04	3.31602	29847	1.11020e-04	3.31367	30002	1.10400e-04	3.31230	29677	1.11600e-04	3.31211
5953.423	17.431	29565	1.12160e-04	3.31602	29851	1.11020e-04	3.31387	29957	1.10580e-04	3.31250	29672	1.11620e-04	3.31211
5954.477	17.431	29491	1.12440e-04	3.31602	29810	1.11160e-04	3.31367	30020	1.10340e-04	3.31230	29637	1.11760e-04	3.31211
5955.531	17.431	29514	1.12350e-04	3.31602	29814	1.11150e-04	3.31367	29980	1.10490e-04	3.31250	29661	1.11660e-04	3.31211
5956.586	17.430	29455	1.12580e-04	3.31602	29751	1.11380e-04	3.31367	29953	1.10590e-04	3.31230	29644	1.11730e-04	3.31211
5957.639	17.430	29517	1.12340e-04	3.31602	29847	1.11020e-04	3.31367	29992	1.10440e-04	3.31230	29694	1.11540e-04	3.31211
5958.694	17.430	29534	1.12280e-04	3.31602	29851	1.11010e-04	3.31367	30014	1.10360e-04	3.31230	29700	1.11520e-04	3.31211
5959.748	17.426	29523	1.12320e-04	3.31602	29847	1.11020e-04	3.31367	29969	1.10530e-04	3.31250	29676	1.11610e-04	3.31211
5960.802	17.426	29528	1.12300e-04	3.31602	29863	1.10960e-04	3.31367	30097	1.10060e-04	3.31230	29659	1.11660e-04	3.31191
5961.856	17.433	29553	1.12210e-04	3.31602	29832	1.11080e-04	3.31367	30007	1.10390e-04	3.31250	29671	1.11640e-04	3.31230
5962.910	17.433	29582	1.12090e-04	3.31602	29880	1.10900e-04	3.31367	30067	1.10160e-04	3.31230	29703	1.11520e-04	3.31230
5963.964	17.433	29542	1.12250e-04	3.31602	29860	1.10970e-04	3.31367	30031	1.10300e-04	3.31230	29714	1.11470e-04	3.31211
5965.018	17.424	29524	1.12310e-04	3.31602	29901	1.10820e-04	3.31367	30034	1.10280e-04	3.31230	29729	1.11410e-04	3.31211
5966.072	17.424	29599	1.12030e-04	3.31602	29893	1.10860e-04	3.31387	30090	1.10080e-04	3.31230	29726	1.11420e-04	3.31211
5967.126	17.396	29595	1.12050e-04	3.31602	29923	1.10740e-04	3.31367	30063	1.10180e-04	3.31230	29687	1.11570e-04	3.31211
5968.180	17.396	29570	1.12140e-04	3.31602	29869	1.10940e-04	3.31367	30028	1.10310e-04	3.31250	29703	1.11510e-04	3.31211
5969.234	17.396	29609	1.11990e-04	3.31602	29909	1.10790e-04	3.31367	30063	1.10180e-04	3.31230	29726	1.11420e-04	3.31211
5970.289	17.407	29569	1.12140e-04	3.31602	29918	1.10760e-04	3.31367	30053	1.10220e-04	3.31230	29746	1.11350e-04	3.31211
5971.343	17.407	29581	1.12100e-04	3.31602	29882	1.10890e-04	3.31367	30136	1.09910e-04	3.31230	29680	1.11590e-04	3.31211
5972.397	17.398	29593	1.12050e-04	3.31602	29905	1.10810e-04	3.31367	30147	1.09870e-04	3.31230	29727	1.11420e-04	3.31211
5973.451	17.398	29538	1.12260e-04	3.31602	29888	1.10870e-04	3.31367	30113	1.10000e-04	3.31250	29690	1.11560e-04	3.31211
5974.505	17.398	29602	1.12020e-04	3.31602	29917	1.10760e-04	3.31367	30064	1.10180e-04	3.31250	29777	1.11230e-04	3.31211
5975.559	17.405	29591	1.12060e-04	3.31602	29917	1.10760e-04	3.31367	30077	1.10130e-04	3.31230	29787	1.11190e-04	3.31211
5976.613	17.405	29573	1.12120e-04	3.31582	29882	1.10890e-04	3.31367	30123	1.09960e-04	3.31230	29777	1.11230e-04	3.31211
5977.667	17.405	29589	1.12070e-04	3.31602	29915	1.10760e-04	3.31348	30103	1.10030e-04	3.31230	29755	1.11310e-04	3.31211
5978.721	17.405	29585	1.12080e-04	3.31602	29911	1.10790e-04	3.31367	30104	1.10040e-04	3.31250	29698	1.11520e-04	3.31191
5979.775	17.393	29612	1.11980e-04	3.31602	29912	1.10780e-04	3.31367	30096	1.10060e-04	3.31250	29753	1.11320e-04	3.31211
5980.829	17.375	29618	1.11960e-04	3.31602	29968	1.10570e-04	3.31367	30111	1.10000e-04	3.31230	29748	1.11330e-04	3.31191
5981.884	17.375	29622	1.11940e-04	3.31602	29930	1.10710e-04	3.31367	30082	1.10110e-04	3.31230	29754	1.11320e-04	3.31211
5982.937	17.375	29573	1.12130e-04	3.31602	29975	1.10550e-04	3.31367	30097	1.10060e-04	3.31230	29771	1.11250e-04	3.31211
5983.992	17.380	29602	1.12020e-04	3.31602	29942	1.10670e-04	3.31367	30092	1.10070e-04	3.31230	29761	1.11290e-04	3.31211
5985.046	17.380	29616	1.11970e-04	3.31602	29944	1.10660e-04	3.31348	30119	1.09970e-04	3.31230	29755	1.11310e-04	3.31211
5986.099	17.373	29555	1.12200e-04	3.31602	29979	1.10530e-04	3.31367	30115	1.09990e-04	3.31230	29794	1.11160e-04	3.31191
5987.154	17.373	29575	1.12120e-04	3.31602	29936	1.10690e-04	3.31367	30125	1.09950e-04	3.31230	29795	1.11160e-04	3.31211
5988.208	17.373	29603	1.12020e-04	3.31602	29922	1.10740e-04	3.31367	30149	1.09870e-04	3.31230	29761	1.11290e-04	3.31211
5989.262	17.373	29638	1.11880e-04	3.31602	29956	1.10620e-04	3.31367	30113	1.09990e-04	3.31230	29807	1.11120e-04	3.31211
5990.316	17.373	29650	1.11840e-04	3.31602	29943	1.10660e-04	3.31348	30102	1.10040e-04	3.31230	29742	1.11360e-04	3.31211
5991.370	17.352	29620	1.11950e-04	3.31602	29923	1.10740e-04	3.31367	30127	1.09950e-04	3.31230	29759	1.11300e-04	3.31211
5992.424	17.352	29624	1.11940e-04	3.31602	29942	1.10670e-04	3.31367	30091	1.10080e-04	3.31230	29746	1.11350e-04	3.31211
5993.478	17.352	29599	1.12030e-04	3.31602	29959	1.10610e-04	3.31367	30060	1.10190e-04	3.31230	29789	1.11180e-04	3.31211
5994.532	17.351	29601	1.12020e-04	3.31602	29922	1.10740e-04	3.31367	30130	1.09940e-04	3.31250	29793	1.11170e-04	3.31211
5995.586	17.351	29592	1.12050e-04	3.31582	29958	1.10610e-04	3.31348	30168	1.09800e-04	3.31230	29834	1.11020e-04	3.31211
5996.640	17.352	29638	1.11890e-04	3.31621	29940	1.10690e-04	3.31387	30145	1.09880e-04	3.31230	29785	1.11200e-04	3.31211
5997.694	17.352	29619	1.11960e-04	3.31602	29949	1.10640e-04	3.31367	30179	1.09760e-04	3.31250	29793	1.11180e-04	3.31230
5998.748	17.352	29657	1.11810e-04	3.31602	30003	1.10450e-04	3.31367	30120	1.09980e-04	3.31250	29801	1.11140e-04	3.31211
5999.803	17.355	29659	1.11810e-04	3.31621	29990	1.10490e-04	3.31367	30153	1.09860e-04	3.31250	29807	1.11120e-04	3.31211
6000.857	17.355	29605	1.12010e-04	3.31602	29943	1.10670e-04	3.31367	30163	1.09810e-04	3.31230	29780	1.11210e-04	3.31191
6001.911	17.342	29653	1.11830e-04	3.31621	29963	1.10590e-04	3.31367	30177	1.09770e-04	3.31250	29857	1.10940e-04	3.31230
6002.965	17.342	29611	1.11980e-04	3.31602	29934	1.10700e-04	3.31367	30155	1.09850e-04	3.31250	29767	1.11270e-04	3.31211
6004.019	17.342	29654	1.11830e-04	3.31621	29931	1.10710e-04	3.31367	30124	1.09960e-04	3.31230	29793	1.11170e-04	3.31211
6005.073	17.327	29664	1.11790e-04	3.31602	29981	1.10530e-04	3.31367	30120	1.09980e-04	3.31250	29803	1.11130e-04	3.31211
6006.127	17.327	29648	1.11850e-04	3.31602	29971	1.10560e-04	3.31367	30127	1.09950e-04	3.31230	29810	1.11110e-04	3.31211
6007.181	17.327	29657	1.11810e-04	3.31602	29994	1.10480e-04	3.31387	30162	1.09820e-04	3.31230	29765	1.11270e-04	3.31211
6008.236	17.337	29670	1.11760e-04	3.31602	29918	1.10760e-04	3.31367	30151	1.09870e-04	3.31250	29826	1.11050e-04	3.31211
6009.289	17.337	29672	1.11760e-04	3.31602	29982	1.10520e-04	3.31367	30149	1.09870e-04	3.31230	29808	1.11120e-04	3.31211
6010.344	17.321	29617	1.11960e-04	3.31602	29996	1.10470e-04	3.31367	30160	1.09830e-04	3.31250	29824	1.11060e-04	3.31211
6011.398	17.321	29645	1.11860e-04	3.31602	29977	1.10540e-04	3.31367	30169	1.09790e-04	3.31230	29836	1.11010e-04	3.31211
6012.452	17.318	29662	1.11790e-04	3.31602	30011	1.10410e-04	3.31367	30194	1.09700e-04	3.31230	29814	1.11090e-04	3.31211
6013.506	17.318	29666	1.11780e-04	3.31602	30036	1.10330e-04	3.31387	30137	1.09910e-04	3.31230	29806	1.11120e-04	3.31211
6014.560	17.318	29703	1.11640e-04	3.31602	30022	1.10380e-04	3.31367	30242	1.09530e-04	3.31230	29821	1.11070e-04	3.31211
6015.614	17.324	29668	1.11770e-04	3.31602	30033	1.10330e-04	3.31367	30178	1.09760e-04	3.31230	29817	1.11080e-04	3.31211
6016.668	17.324	29740	1.11500e-04	3.31602	30030	1.10350e-04	3.31367	30183	1.09740e-04	3.31230	29870	1.10890e-04	3.31211
6017.722	17.324	29694	1.11660e-04	3.31582	30036	1.10320e-04	3.31367	30154	1.09850e-04	3.31230	29847	1.10960e-04	3.31191
6018.776	17.314	29677	1.11740e-04	3.31602	29968	1.10570e-04	3.31367	30233	1.09560e-04	3.31230	29813	1.11100e-04	3.31230
6019.830	17.314	29670	1.11760e-04	3.31602	29997	1.10470e-04	3.31367	30178	1.09760e-04	3.31230	29802	1.11140e-04	3.31211
6020.884	17.305	29679	1.11720e-04	3.31582	30007	1.10420e-04	3.31348	30129	1.09940e-04	3.31230	29797	1.11160e-04	3.31211
6021.938	17.305	29665	1.11780e-04	3.31602	29975	1.10550e-04	3.31367	30159	1.09830e-04	3.31250	29806	1.11120e-04	3.31191
6022.993	17.305	29659	1.11800e-04	3.31602	30019	1.10390e-04	3.31367	30158	1.09830e-04	3.31230	29831	1.11030e-04	3.31211
6024.047	17.300	29674	1.11740e-04	3.31582	30006	1.10430e-04	3.31348	30169	1.09790e-04	3.31230	29843	1.10990e-04	3.31211
6025.100	17.300	29677	1.11740e-04	3.31621	29999	1.10470e-04	3.31387	30196	1.09690e-04	3.31211	29837	1.11010e-04	3.31211
6026.155	17.300	29718	1.11580e-04	3.31602	30024	1.10370e-04	3.31367	30178	1.09760e-04	3.31230	29833	1.11020e-04	3.31211
6027.209	17.290	29714	1.11590e-04	3.31582	30007	1.10420e-04	3.31348	30209	1.09650e-04	3.31230	29820	1.11060e-04	3.31191
6028.263	17.290	29669	1.11760e-04	3.31582	30014	1.10400e-04	3.31367	30219	1.09600e-04	3.31211	29804	1.11120e-04	3.31191
6029.317	17.294	29691	1.11680e-04	3.31602	29999	1.10460e-04	3.31367	30188	1.09730e-04	3.31250	29802	1.11140e-04	3.31211
6030.371	17.294	29697	1.11660e-04	3.31602	30037	1.10320e-04	3.31367	30263	1.09450e-04	3.31230	29816	1.11090e-04	3.31211
6031.425	17.289	29726	1.11550e-04	3.31602	30043	1.10300e-04	3.31367	30157	1.09840e-04	3.31230	29798	1.11150e-04	3.31211
6032.479	17.289	29735	1.11520e-04	3.31602	30065	1.10220e-04	3.31367	30159	1.09830e-04	3.31230	29884	1.10830e-04	3.31191
6033.533	17.289	29756	1.11440e-04	3.31602	30072	1.10190e-04	3.31367	30239	1.09540e-04	3.31230	29898	1.10780e-04	3.31211
6034.587	17.282	29719	1.11580e-04	3.31602	30116	1.10030e-04	3.31367	30198	1.09690e-04	3.31230	29913	1.10720e-04	3.31211
6035.642	17.282	29724	1.11560e-04	3.31602	30084	1.10150e-04	3.31367	30249	1.09500e-04	3.31230	29846	1.10970e-04	3.31211
6036.695	17.270	29724	1.11560e-04	3.31602	30004	1.10440e-04	3.31367	30245	1.09510e-04	3.31230	29870	1.10890e-04	3.31211
6037.750	17.270	29717	1.11590e-04	3.31602	30086	1.10140e-04	3.31367	30232	1.09560e-04	3.31230	29873	1.10870e-04	3.31211
6038.803	17.270	29716	1.11590e-04	3.31602	30051	1.10270e-04	3.31367	30213	1.09630e-04	3.31230	29856	1.10940e-04	3.31211
6039.858	17.266	29787	1.11320e-04	3.31582	30053	1.10260e-04	3.31367	30249	1.09500e-04	3.31230	29837	1.11010e-04	3.31211
6040.912	17.266	29771	1.11380e-04	3.31602	30050	1.10270e-04	3.31367	30251	1.09490e-04	3.31230	29876	1.10860e-04	3.31211
6041.966	17.266	29710	1.11610e-04	3.31582	30046	1.10280e-04	3.31367	30213	1.09630e-04	3.31230	29858	1.10920e-04	3.31191
6043.020	17.266	29732	1.11530e-04	3.31602	30072	1.10190e-04	3.31367	30207	1.09650e-04	3.31230	29865	1.10900e-04	3.31211
6044.074	17.266	29777	1.11360e-04	3.31602	30062	1.10230e-04	3.31367	30198	1.09680e-04	3.31230	29851	1.10950e-04	3.31211
6045.128	17.253	29723	1.11560e-04	3.31602	30058	1.10240e-04	3.31367	30283	1.09380e-04	3.31230	29886	1.10820e-04	3.31211
6046.183	17.253	29778	1.11360e-04	3.31602	30148	1.09910e-04	3.31367	30218	1.09620e-04	3.31250	29900	1.10770e-04	3.31211
6047.236	17.253	29797	1.11280e-04	3.31582	30077	1.10170e-04	3.31348	30239	1.09540e-04	3.31230	29920	1.10700e-04	3.31211
6048.290	17.252	29750	1.11460e-04	3.31602	30133	1.09970e-04	3.31387	30227	1.09580e-04	3.31230	29933	1.10650e-04	3.31211
6049.344	17.252	29789	1.11320e-04	3.31602	30082	1.10160e-04	3.31367	30219	1.09610e-04	3.31230	29889	1.10820e-04	3.31211
6050.399	17.256	29810	1.11230e-04	3.31582	30106	1.10060e-04	3.31348	30215	1.09620e-04	3.31230	29891	1.10800e-04	3.31191
6051.453	17.256	29783	1.11340e-04	3.31621	30093	1.10120e-04	3.31387	30272	1.09420e-04	3.31230	29941	1.10620e-04	3.31211
6052.507	17.256	29759	1.11430e-04	3.31602	30140	1.09940e-04	3.31367	30239	1.09540e-04	3.31230	29907	1.10750e-04	3.31211
6053.561	17.246	29784	1.11330e-04	3.31602	30116	1.10030e-04	3.31367	30267	1.09440e-04	3.31230	29943	1.10610e-04	3.31211
6054.615	17.246	29807	1.11250e-04	3.31602	30125	1.10000e-04	3.31387	30264	1.09460e-04	3.31250	29910	1.10730e-04	3.31211
6055.669	17.238	29821	1.11200e-04	3.31602	30128	1.09990e-04	3.31367	30289	1.09360e-04	3.31250	29917	1.10710e-04	3.31230
6056.723	17.238	29780	1.11350e-04	3.31602	30116	1.10030e-04	3.31367	30258	1.09470e-04	3.31230	29924	1.10690e-04	3.31211
6057.777	17.238	29809	1.11240e-04	3.31602	30054	1.10260e-04	3.31367	30285	1.09370e-04	3.31230	29898	1.10770e-04	3.31191
6058.831	17.235	29811	1.11230e-04	3.31602	30154	1.09890e-04	3.31348	30276	1.09400e-04	3.31230	29941	1.10620e-04	3.31211
6059.885	17.235	29793	1.11300e-04	3.31602	30134	1.09960e-04	3.31367	30280	1.09390e-04	3.31230	29955	1.10570e-04	3.31211
6060.939	17.235	29826	1.11180e-04	3.31602	30129	1.09980e-04	3.31367	30279	1.09390e-04	3.31230	29918	1.10710e-04	3.31211
6061.994	17.221	29801	1.11280e-04	3.31621	30127	1.09990e-04	3.31367	30340	1.09180e-04	3.31250	29926	1.10680e-04	3.31211
6063.048	17.221	29806	1.11250e-04	3.31582	30157	1.09880e-04	3.31367	30300	1.09320e-04	3.31230	29942	1.10620e-04	3.31211
6064.102	17.224	29793	1.11300e-04	3.31602	30108	1.10070e-04	3.31387	30253	1.09490e-04	3.31230	29912	1.10720e-04	3.31191
6065.156	17.224	29789	1.11320e-04	3.31602	30121	1.10010e-04	3.31367	30277	1.09410e-04	3.31250	29980	1.10480e-04	3.31211
6066.210	17.224	29819	1.11210e-04	3.31602	30149	1.09910e-04	3.31367	30304	1.09300e-04	3.31230	29975	1.10500e-04	3.31211
6067.264	17.215	29784	1.11330e-04	3.31582	30181	1.09790e-04	3.31348	30238	1.09540e-04	3.31211	29994	1.10420e-04	3.31191
6068.318	17.215	29821	1.11200e-04	3.31602	30186	1.09780e-04	3.31387	30343	1.09170e-04	3.31250	29954	1.10580e-04	3.31230
6069.372	17.204	29844	1.11110e-04	3.31602	30186	1.09770e-04	3.31367	30333	1.09210e-04	3.31250	30024	1.10320e-04	3.31230
6070.426	17.204	29856	1.11070e-04	3.31602	30184	1.09780e-04	3.31367	30278	1.09400e-04	3.31230	30009	1.10370e-04	3.31211
6071.480	17.204	29818	1.11200e-04	3.31582	30163	1.09850e-04	3.31348	30273	1.09410e-04	3.31211	29949	1.10590e-04	3.31191
6072.534	17.201	29861	1.11060e-04	3.31621	30177	1.09810e-04	3.31387	30339	1.09180e-04	3.31250	29977	1.10500e-04	3.31230
6073.588	17.201	29835	1.11150e-04	3.31602	30163	1.09870e-04	3.31387	30317	1.09250e-04	3.31230	29933	1.10650e-04	3.31211
6074.643	17.190	29759	1.11430e-04	3.31602	30200	1.09720e-04	3.31367	30277	1.09400e-04	3.31230	29943	1.10610e-04	3.31211
6075.696	17.190	29861	1.11050e-04	3.31602	30159	1.09880e-04	3.31387	30308	1.09290e-04	3.31250	29944	1.10610e-04	3.31211
6076.751	17.190	29827	1.11170e-04	3.31602	30125	1.10000e-04	3.31367	30262	1.09460e-04	3.31250	29974	1.10500e-04	3.31211
6077.805	17.194	29829	1.11160e-04	3.31582	30166	1.09850e-04	3.31367	30319	1.09250e-04	3.31230	29967	1.10530e-04	3.31211
6078.859	17.194	29809	1.11250e-04	3.31621	30199	1.09730e-04	3.31387	30340	1.09180e-04	3.31250	29940	1.10620e-04	3.31211
6079.913	17.195	29819	1.11200e-04	3.31602	30221	1.09650e-04	3.31367	30323	1.09240e-04	3.31250	29984	1.10460e-04	3.31211
6080.967	17.195	29855	1.11070e-04	3.31602	30188	1.09760e-04	3.31348	30345	1.09150e-04	3.31230	29928	1.10670e-04	3.31211
6082.021	17.195	29832	1.11160e-04	3.31621	30193	1.09750e-04	3.31367	30318	1.09260e-04	3.31250	29922	1.10690e-04	3.31211
6083.075	17.189	29817	1.11210e-04	3.31602	30191	1.09770e-04	3.31387	30303	1.09310e-04	3.31250	29962	1.10540e-04	3.31211
6084.129	17.189	29875	1.11000e-04	3.31602	30214	1.09680e-04	3.31387	30281	1.09390e-04	3.31250	29982	1.10480e-04	3.31230
6085.183	17.189	29847	1.11100e-04	3.31602	30238	1.09580e-04	3.31367	30266	1.09450e-04	3.31250	29979	1.10480e-04	3.31211
6086.237	17.188	29850	1.11090e-04	3.31602	30200	1.09720e-04	3.31367	30292	1.09350e-04	3.31250	29963	1.10540e-04	3.31211
6087.291	17.188	29831	1.11150e-04	3.31582	30161	1.09870e-04	3.31367	30307	1.09290e-04	3.31211	30031	1.10280e-04	3.31191
6088.345	17.185	29921	1.10830e-04	3.31621	30201	1.09730e-04	3.31387	30365	1.09090e-04	3.31250	30007	1.10380e-04	3.31230
6089.400	17.185	29855	1.11070e-04	3.31602	30226	1.09630e-04	3.31367	30301	1.09320e-04	3.31250	29989	1.10450e-04	3.31230
6090.454	17.175	29867	1.11030e-04	3.31602	30258	1.09510e-04	3.31367	30381	1.09030e-04	3.31250	30016	1.10340e-04	3.31211
6091.508	17.175	29835	1.11150e-04	3.31602	30208	1.09690e-04	3.31367	30356	1.09110e-04	3.31230	29990	1.10440e-04	3.31211
6092.562	17.175	29832	1.11160e-04	3.31602	30243	1.09570e-04	3.31367	30335	1.09200e-04	3.31250	30018	1.10340e-04	3.31211
6093.616	17.162	29831	1.11170e-04	3.31621	30176	1.09810e-04	3.31367	30323	1.09230e-04	3.31230	30007	1.10380e-04	3.31211
6094.670	17.162	29889	1.10940e-04	3.31602	30206	1.09700e-04	3.31367	30372	1.09060e-04	3.31250	30009	1.10370e-04	3.31211
6095.724	17.162	29863	1.11040e-04	3.31602	30164	1.09860e-04	3.31367	30307	1.09300e-04	3.31250	30041	1.10250e-04	3.31211
6096.778	17.171	29888	1.10950e-04	3.31602	30229	1.09620e-04	3.31367	30359	1.09100e-04	3.31230	30049	1.10220e-04	3.31211
