Sensors: ['0x40', '0x41', '0x44', '0x45']
Time [s]	PT104 [°C]	R_0 [Ω]	I_0 [A]	V_0 [V]	R_1 [Ω]	I_1 [A]	V_1 [V]	R_2 [Ω]	I_2 [A]	V_2 [V]	R_3 [Ω]	I_3 [A]	V_3 [V]
30909.911	17.001	29945	1.10620e-04	3.31270	30311	1.09260e-04	3.31172	30374	1.09010e-04	3.31094	30147	1.09810e-04	3.31055
30910.965	17.001	29903	1.10790e-04	3.31289	30327	1.09210e-04	3.31191	30408	1.08880e-04	3.31094	30134	1.09860e-04	3.31055
30912.019	16.998	29885	1.10850e-04	3.31289	30245	1.09510e-04	3.31211	30402	1.08910e-04	3.31113	30183	1.09680e-04	3.31055
30913.073	16.998	29856	1.10950e-04	3.31270	30247	1.09490e-04	3.31191	30420	1.08840e-04	3.31094	30141	1.09840e-04	3.31055
30914.127	16.998	29905	1.10770e-04	3.31270	30325	1.09220e-04	3.31191	30435	1.08790e-04	3.31094	30113	1.09940e-04	3.31055
30915.182	17.015	29860	1.10940e-04	3.31270	30253	1.09470e-04	3.31191	30387	1.08960e-04	3.31094	30139	1.09840e-04	3.31035
30916.236	17.015	29943	1.10630e-04	3.31270	30241	1.09510e-04	3.31172	30425	1.08820e-04	3.31094	30153	1.09790e-04	3.31055
30917.290	17.015	29918	1.10720e-04	3.31270	30257	1.09460e-04	3.31191	30398	1.08920e-04	3.31094	30090	1.10020e-04	3.31055
30918.344	17.023	29922	1.10710e-04	3.31270	30276	1.09390e-04	3.31191	30410	1.08880e-04	3.31094	30186	1.09670e-04	3.31055
30919.398	17.023	29899	1.10800e-04	3.31270	30276	1.09390e-04	3.31191	30415	1.08870e-04	3.31113	30149	1.09810e-04	3.31074
30920.452	17.023	29921	1.10710e-04	3.31270	30249	1.09490e-04	3.31191	30385	1.08970e-04	3.31094	30141	1.09830e-04	3.31035
30921.506	17.023	29869	1.10910e-04	3.31270	30260	1.09450e-04	3.31191	30345	1.09110e-04	3.31094	30146	1.09820e-04	3.31055
30922.561	17.023	29861	1.10940e-04	3.31270	30293	1.09330e-04	3.31191	30358	1.09060e-04	3.31094	30132	1.09870e-04	3.31055
30923.614	17.013	29868	1.10910e-04	3.31270	30239	1.09520e-04	3.31191	30412	1.08870e-04	3.31094	30075	1.10080e-04	3.31055
30924.669	17.013	29869	1.10910e-04	3.31270	30280	1.09380e-04	3.31191	30362	1.09050e-04	3.31094	30145	1.09820e-04	3.31055
30925.723	17.013	29853	1.10970e-04	3.31270	30253	1.09480e-04	3.31191	30340	1.09130e-04	3.31113	30144	1.09820e-04	3.31055
30926.777	17.013	29878	1.10870e-04	3.31270	30194	1.09690e-04	3.31211	30416	1.08850e-04	3.31094	30078	1.10060e-04	3.31055
30927.831	17.013	29891	1.10830e-04	3.31270	30188	1.09710e-04	3.31191	30400	1.08910e-04	3.31094	30142	1.09830e-04	3.31035
30928.885	17.032	29824	1.11070e-04	3.31270	30230	1.09560e-04	3.31191	30390	1.08950e-04	3.31094	30120	1.09910e-04	3.31055
30929.939	17.032	29859	1.10950e-04	3.31289	30232	1.09550e-04	3.31191	30362	1.09050e-04	3.31094	30097	1.09990e-04	3.31055
30930.993	17.017	29879	1.10870e-04	3.31270	30240	1.09530e-04	3.31211	30363	1.09050e-04	3.31113	30126	1.09880e-04	3.31035
30932.047	17.017	29887	1.10840e-04	3.31270	30214	1.09610e-04	3.31172	30361	1.09050e-04	3.31094	30120	1.09910e-04	3.31055
30933.101	17.017	29937	1.10660e-04	3.31289	30202	1.09660e-04	3.31191	30328	1.09170e-04	3.31094	30139	1.09850e-04	3.31074
30934.155	17.036	29833	1.11050e-04	3.31289	30244	1.09510e-04	3.31211	30365	1.09050e-04	3.31113	30113	1.09940e-04	3.31055
30935.209	17.036	29913	1.10750e-04	3.31289	30261	1.09450e-04	3.31211	30391	1.08950e-04	3.31113	30145	1.09820e-04	3.31055
30936.263	17.036	29883	1.10860e-04	3.31270	30241	1.09520e-04	3.31191	30383	1.08970e-04	3.31094	30090	1.10020e-04	3.31055
30937.318	17.026	29833	1.11040e-04	3.31270	30254	1.09480e-04	3.31211	30385	1.08970e-04	3.31094	30118	1.09920e-04	3.31074
30938.372	17.026	29883	1.10860e-04	3.31270	30213	1.09630e-04	3.31211	30370	1.09030e-04	3.31113	30122	1.09900e-04	3.31055
30939.426	17.034	29871	1.10910e-04	3.31289	30232	1.09550e-04	3.31191	30330	1.09160e-04	3.31094	30135	1.09860e-04	3.31074
30940.480	17.034	29865	1.10920e-04	3.31270	30217	1.09610e-04	3.31211	30334	1.09160e-04	3.31113	30120	1.09920e-04	3.31074
30941.534	17.034	29805	1.11150e-04	3.31289	30232	1.09560e-04	3.31211	30332	1.09160e-04	3.31113	30102	1.09990e-04	3.31074
30942.588	17.041	29847	1.10990e-04	3.31270	30231	1.09560e-04	3.31211	30312	1.09240e-04	3.31113	30105	1.09970e-04	3.31055
30943.642	17.041	29832	1.11050e-04	3.31289	30214	1.09610e-04	3.31191	30333	1.09150e-04	3.31094	30122	1.09900e-04	3.31055
30944.696	17.041	29833	1.11040e-04	3.31270	30195	1.09690e-04	3.31211	30321	1.09200e-04	3.31113	30115	1.09930e-04	3.31055
30945.751	17.041	29822	1.11090e-04	3.31289	30218	1.09600e-04	3.31191	30405	1.08900e-04	3.31094	30145	1.09830e-04	3.31074
30946.804	17.041	29887	1.10840e-04	3.31270	30212	1.09620e-04	3.31191	30321	1.09200e-04	3.31113	30069	1.10100e-04	3.31055
30947.859	17.053	29833	1.11050e-04	3.31289	30219	1.09600e-04	3.31211	30326	1.09190e-04	3.31113	30088	1.10040e-04	3.31074
30948.913	17.053	29843	1.11010e-04	3.31289	30205	1.09660e-04	3.31211	30309	1.09240e-04	3.31094	30067	1.10100e-04	3.31055
30949.967	17.060	29860	1.10940e-04	3.31270	30183	1.09740e-04	3.31211	30330	1.09160e-04	3.31094	30066	1.10110e-04	3.31055
30951.021	17.060	29848	1.10990e-04	3.31270	30169	1.09790e-04	3.31211	30290	1.09310e-04	3.31113	30067	1.10110e-04	3.31055
30952.075	17.060	29805	1.11150e-04	3.31270	30165	1.09800e-04	3.31211	30363	1.09050e-04	3.31094	30076	1.10070e-04	3.31055
30953.129	17.049	29908	1.10760e-04	3.31270	30213	1.09620e-04	3.31191	30353	1.09080e-04	3.31094	30059	1.10140e-04	3.31055
30954.183	17.049	29804	1.11150e-04	3.31270	30237	1.09530e-04	3.31191	30317	1.09210e-04	3.31094	30113	1.09940e-04	3.31055
30955.237	17.070	29853	1.10970e-04	3.31270	30200	1.09670e-04	3.31191	30389	1.08960e-04	3.31113	30092	1.10010e-04	3.31055
30956.291	17.070	29911	1.10760e-04	3.31289	30217	1.09610e-04	3.31211	30315	1.09220e-04	3.31113	30111	1.09940e-04	3.31055
30957.345	17.070	29818	1.11100e-04	3.31270	30209	1.09640e-04	3.31211	30336	1.09140e-04	3.31094	30077	1.10070e-04	3.31055
30958.400	17.068	29891	1.10820e-04	3.31270	30192	1.09700e-04	3.31211	30312	1.09230e-04	3.31094	30065	1.10110e-04	3.31055
30959.454	17.068	29820	1.11090e-04	3.31270	30183	1.09740e-04	3.31211	30324	1.09190e-04	3.31113	30081	1.10060e-04	3.31055
30960.508	17.068	29799	1.11170e-04	3.31270	30216	1.09610e-04	3.31191	30344	1.09110e-04	3.31094	30073	1.10080e-04	3.31055
30961.562	17.063	29811	1.11130e-04	3.31289	30219	1.09600e-04	3.31191	30276	1.09360e-04	3.31094	30056	1.10150e-04	3.31074
30962.616	17.063	29829	1.11060e-04	3.31270	30199	1.09670e-04	3.31211	30326	1.09180e-04	3.31113	30132	1.09870e-04	3.31074
30963.670	17.068	29822	1.11080e-04	3.31270	30240	1.09530e-04	3.31211	30299	1.09280e-04	3.31094	30077	1.10070e-04	3.31055
30964.724	17.068	29824	1.11080e-04	3.31270	30241	1.09520e-04	3.31191	30303	1.09260e-04	3.31094	30064	1.10120e-04	3.31074
30965.778	17.079	29872	1.10900e-04	3.31289	30161	1.09810e-04	3.31191	30298	1.09280e-04	3.31094	30039	1.10210e-04	3.31055
30966.832	17.079	29809	1.11130e-04	3.31270	30198	1.09680e-04	3.31211	30313	1.09230e-04	3.31113	30056	1.10150e-04	3.31055
30967.886	17.079	29830	1.11060e-04	3.31289	30217	1.09610e-04	3.31211	30340	1.09140e-04	3.31113	30053	1.10160e-04	3.31055
30968.941	17.084	29837	1.11030e-04	3.31289	30158	1.09820e-04	3.31191	30303	1.09260e-04	3.31094	30123	1.09900e-04	3.31055
30969.995	17.084	29853	1.10970e-04	3.31270	30202	1.09660e-04	3.31191	30335	1.09150e-04	3.31094	30053	1.10160e-04	3.31055
30971.049	17.084	29881	1.10870e-04	3.31289	30188	1.09720e-04	3.31211	30286	1.09320e-04	3.31094	30064	1.10120e-04	3.31055
30972.103	17.083	29794	1.11190e-04	3.31270	30155	1.09830e-04	3.31191	30289	1.09320e-04	3.31113	30006	1.10330e-04	3.31074
30973.157	17.083	29779	1.11240e-04	3.31270	30172	1.09770e-04	3.31211	30261	1.09420e-04	3.31113	30041	1.10210e-04	3.31074
30974.211	17.100	29802	1.11160e-04	3.31270	30164	1.09800e-04	3.31211	30298	1.09280e-04	3.31094	30049	1.10170e-04	3.31055
30975.265	17.100	29854	1.10960e-04	3.31270	30169	1.09780e-04	3.31191	30271	1.09380e-04	3.31113	30032	1.10240e-04	3.31074
30976.319	17.100	29799	1.11170e-04	3.31270	30147	1.09860e-04	3.31191	30297	1.09280e-04	3.31094	30022	1.10280e-04	3.31074
30977.373	17.103	29814	1.11120e-04	3.31289	30181	1.09730e-04	3.31191	30274	1.09360e-04	3.31094	30007	1.10330e-04	3.31074
30978.427	17.103	29805	1.11150e-04	3.31270	30204	1.09660e-04	3.31211	30275	1.09370e-04	3.31113	30045	1.10190e-04	3.31055
30979.481	17.103	29792	1.11200e-04	3.31289	30190	1.09700e-04	3.31191	30322	1.09190e-04	3.31094	30076	1.10080e-04	3.31074
30980.535	17.091	29754	1.11330e-04	3.31270	30161	1.09810e-04	3.31211	30252	1.09450e-04	3.31113	29979	1.10430e-04	3.31055
30981.590	17.091	29865	1.10930e-04	3.31289	30183	1.09740e-04	3.31211	30235	1.09510e-04	3.31094	30049	1.10170e-04	3.31055
30982.644	17.095	29765	1.11290e-04	3.31270	30168	1.09790e-04	3.31211	30295	1.09290e-04	3.31094	30032	1.10240e-04	3.31074
30983.698	17.095	29788	1.11210e-04	3.31270	30206	1.09650e-04	3.31211	30271	1.09380e-04	3.31094	29958	1.10510e-04	3.31055
30984.752	17.115	29765	1.11290e-04	3.31270	30174	1.09760e-04	3.31191	30261	1.09410e-04	3.31094	30022	1.10270e-04	3.31055
30985.806	17.115	29777	1.11250e-04	3.31270	30144	1.09870e-04	3.31191	30293	1.09300e-04	3.31094	30023	1.10270e-04	3.31055
30986.860	17.115	29784	1.11220e-04	3.31270	30125	1.09950e-04	3.31211	30269	1.09380e-04	3.31094	30014	1.10300e-04	3.31055
30987.914	17.117	29728	1.11430e-04	3.31250	30144	1.09870e-04	3.31191	30265	1.09410e-04	3.31113	30032	1.10240e-04	3.31074
30988.968	17.117	29792	1.11200e-04	3.31289	30152	1.09840e-04	3.31172	30270	1.09380e-04	3.31074	30001	1.10350e-04	3.31055
30990.023	17.109	29805	1.11150e-04	3.31270	30158	1.09830e-04	3.31211	30234	1.09520e-04	3.31133	30000	1.10360e-04	3.31074
30991.076	17.109	29747	1.11360e-04	3.31270	30110	1.09990e-04	3.31191	30231	1.09520e-04	3.31094	30005	1.10330e-04	3.31055
30992.131	17.109	29756	1.11330e-04	3.31270	30123	1.09950e-04	3.31191	30242	1.09490e-04	3.31113	30064	1.10120e-04	3.31055
30993.185	17.126	29820	1.11090e-04	3.31270	30150	1.09850e-04	3.31191	30294	1.09300e-04	3.31113	29973	1.10450e-04	3.31055
30994.239	17.126	29769	1.11280e-04	3.31270	30131	1.09920e-04	3.31191	30251	1.09450e-04	3.31094	29958	1.10510e-04	3.31074
30995.293	17.126	29795	1.11180e-04	3.31270	30138	1.09900e-04	3.31211	30207	1.09610e-04	3.31113	30032	1.10240e-04	3.31074
30996.347	17.130	29709	1.11510e-04	3.31270	30125	1.09940e-04	3.31191	30259	1.09420e-04	3.31094	30048	1.10180e-04	3.31055
30997.401	17.130	29746	1.11360e-04	3.31270	30143	1.09870e-04	3.31191	30233	1.09510e-04	3.31094	29972	1.10460e-04	3.31074
30998.455	17.126	29762	1.11310e-04	3.31270	30129	1.09920e-04	3.31191	30235	1.09510e-04	3.31094	29990	1.10390e-04	3.31055
30999.509	17.126	29771	1.11270e-04	3.31270	30111	1.09990e-04	3.31191	30258	1.09420e-04	3.31094	29951	1.10530e-04	3.31055
31000.563	17.126	29739	1.11390e-04	3.31270	30143	1.09870e-04	3.31191	30238	1.09490e-04	3.31094	29983	1.10410e-04	3.31055
31001.617	17.135	29750	1.11350e-04	3.31270	30133	1.09910e-04	3.31191	30236	1.09500e-04	3.31094	30026	1.10260e-04	3.31074
31002.672	17.135	29791	1.11200e-04	3.31270	30124	1.09940e-04	3.31191	30220	1.09560e-04	3.31094	29950	1.10540e-04	3.31055
31003.725	17.125	29725	1.11440e-04	3.31270	30130	1.09920e-04	3.31191	30223	1.09560e-04	3.31113	29968	1.10470e-04	3.31055
31004.780	17.125	29758	1.11320e-04	3.31270	30120	1.09960e-04	3.31191	30253	1.09440e-04	3.31094	30011	1.10320e-04	3.31074
31005.834	17.125	29713	1.11490e-04	3.31270	30177	1.09750e-04	3.31191	30205	1.09620e-04	3.31094	29994	1.10380e-04	3.31055
31006.888	17.123	29728	1.11430e-04	3.31270	30082	1.10100e-04	3.31191	30223	1.09560e-04	3.31113	29969	1.10470e-04	3.31055
31007.942	17.123	29733	1.11410e-04	3.31250	30135	1.09900e-04	3.31191	30197	1.09640e-04	3.31094	29970	1.10460e-04	3.31055
31008.996	17.136	29733	1.11420e-04	3.31289	30113	1.09980e-04	3.31191	30197	1.09640e-04	3.31094	29990	1.10390e-04	3.31055
31010.050	17.136	29678	1.11620e-04	3.31270	30114	1.09980e-04	3.31191	30190	1.09670e-04	3.31094	29972	1.10450e-04	3.31055
31011.105	17.136	29736	1.11410e-04	3.31289	30118	1.09970e-04	3.31191	30201	1.09640e-04	3.31113	29989	1.10390e-04	3.31055
31012.158	17.145	29749	1.11350e-04	3.31270	30108	1.10000e-04	3.31191	30216	1.09570e-04	3.31094	29989	1.10390e-04	3.31055
31013.212	17.145	29727	1.11440e-04	3.31270	30088	1.10070e-04	3.31191	30192	1.09660e-04	3.31094	29880	1.10800e-04	3.31055
31014.267	17.154	29709	1.11500e-04	3.31270	30082	1.10100e-04	3.31191	30169	1.09750e-04	3.31094	29952	1.10530e-04	3.31055
31015.321	17.154	29710	1.11510e-04	3.31289	30147	1.09870e-04	3.31211	30236	1.09510e-04	3.31113	29957	1.10520e-04	3.31074
31016.375	17.154	29703	1.11530e-04	3.31270	30102	1.10030e-04	3.31211	30198	1.09640e-04	3.31094	29958	1.10510e-04	3.31055
31017.429	17.153	29693	1.11560e-04	3.31270	30061	1.10170e-04	3.31191	30218	1.09580e-04	3.31113	29988	1.10400e-04	3.31055
31018.483	17.153	29726	1.11430e-04	3.31250	30122	1.09960e-04	3.31211	30196	1.09650e-04	3.31094	29970	1.10460e-04	3.31055
31019.537	17.153	29728	1.11430e-04	3.31270	30082	1.10100e-04	3.31191	30162	1.09770e-04	3.31094	29949	1.10540e-04	3.31074
31020.591	17.165	29752	1.11340e-04	3.31270	30108	1.10000e-04	3.31191	30191	1.09660e-04	3.31094	29914	1.10660e-04	3.31035
31021.645	17.165	29682	1.11610e-04	3.31289	30097	1.10040e-04	3.31191	30146	1.09830e-04	3.31094	29999	1.10360e-04	3.31074
31022.700	17.167	29709	1.11510e-04	3.31289	30102	1.10030e-04	3.31211	30158	1.09790e-04	3.31113	29995	1.10380e-04	3.31074
31023.754	17.167	29697	1.11560e-04	3.31289	30074	1.10130e-04	3.31191	30160	1.09780e-04	3.31094	29934	1.10600e-04	3.31055
31024.807	17.167	29670	1.11650e-04	3.31270	30115	1.09970e-04	3.31191	30160	1.09780e-04	3.31094	29911	1.10690e-04	3.31074
31025.862	17.162	29698	1.11540e-04	3.31270	30053	1.10200e-04	3.31191	30169	1.09750e-04	3.31094	29958	1.10510e-04	3.31055
31026.916	17.162	29678	1.11620e-04	3.31270	30034	1.10280e-04	3.31211	30241	1.09490e-04	3.31094	29893	1.10750e-04	3.31055
31027.970	17.184	29692	1.11570e-04	3.31270	30078	1.10120e-04	3.31211	30169	1.09750e-04	3.31094	29910	1.10680e-04	3.31055
31029.024	17.184	29715	1.11480e-04	3.31250	30026	1.10300e-04	3.31191	30140	1.09860e-04	3.31113	29923	1.10640e-04	3.31055
31030.078	17.184	29722	1.11460e-04	3.31289	30063	1.10160e-04	3.31172	30154	1.09790e-04	3.31074	29942	1.10570e-04	3.31055
31031.132	17.182	29654	1.11710e-04	3.31270	30066	1.10160e-04	3.31211	30163	1.09770e-04	3.31113	29932	1.10610e-04	3.31074
31032.186	17.182	29726	1.11440e-04	3.31270	30031	1.10280e-04	3.31191	30195	1.09650e-04	3.31094	29943	1.10560e-04	3.31055
31033.240	17.183	29689	1.11580e-04	3.31270	30076	1.10120e-04	3.31191	30168	1.09750e-04	3.31094	29969	1.10470e-04	3.31055
31034.294	17.183	29699	1.11540e-04	3.31270	30038	1.10260e-04	3.31191	30172	1.09740e-04	3.31113	29913	1.10670e-04	3.31055
31035.349	17.183	29703	1.11530e-04	3.31270	30045	1.10240e-04	3.31211	30183	1.09700e-04	3.31094	29853	1.10890e-04	3.31055
31036.403	17.184	29635	1.11780e-04	3.31270	29989	1.10440e-04	3.31191	30166	1.09770e-04	3.31113	29871	1.10830e-04	3.31055
31037.457	17.184	29649	1.11730e-04	3.31270	30005	1.10380e-04	3.31191	30142	1.09850e-04	3.31113	29908	1.10690e-04	3.31055
31038.511	17.184	29631	1.11800e-04	3.31270	30032	1.10280e-04	3.31191	30164	1.09770e-04	3.31094	29925	1.10630e-04	3.31055
31039.565	17.188	29683	1.11600e-04	3.31270	30024	1.10310e-04	3.31191	30103	1.09990e-04	3.31094	29896	1.10730e-04	3.31055
31040.619	17.188	29664	1.11670e-04	3.31270	30046	1.10230e-04	3.31191	30132	1.09880e-04	3.31094	29961	1.10500e-04	3.31074
31041.673	17.196	29635	1.11780e-04	3.31270	30042	1.10250e-04	3.31211	30195	1.09650e-04	3.31094	29896	1.10740e-04	3.31055
31042.727	17.196	29644	1.11750e-04	3.31270	30046	1.10230e-04	3.31191	30167	1.09760e-04	3.31113	29911	1.10680e-04	3.31055
31043.781	17.196	29668	1.11660e-04	3.31270	30062	1.10170e-04	3.31191	30126	1.09900e-04	3.31094	29899	1.10720e-04	3.31055
31044.835	17.196	29637	1.11780e-04	3.31289	30028	1.10290e-04	3.31191	30141	1.09860e-04	3.31113	29918	1.10650e-04	3.31055
31045.889	17.196	29675	1.11640e-04	3.31289	30087	1.10080e-04	3.31191	30172	1.09740e-04	3.31094	29908	1.10700e-04	3.31074
31046.943	17.199	29654	1.11710e-04	3.31270	30000	1.10400e-04	3.31211	30152	1.09810e-04	3.31094	29908	1.10700e-04	3.31074
31047.998	17.199	29641	1.11760e-04	3.31270	29974	1.10490e-04	3.31191	30125	1.09910e-04	3.31094	29918	1.10650e-04	3.31035
31049.051	17.199	29685	1.11600e-04	3.31289	30040	1.10260e-04	3.31211	30123	1.09910e-04	3.31094	29922	1.10640e-04	3.31074
31050.106	17.202	29641	1.11760e-04	3.31270	29960	1.10550e-04	3.31191	30126	1.09900e-04	3.31094	29872	1.10820e-04	3.31055
31051.160	17.202	29634	1.11790e-04	3.31270	30014	1.10340e-04	3.31191	30163	1.09770e-04	3.31094	29858	1.10880e-04	3.31074
31052.214	17.218	29628	1.11810e-04	3.31270	29963	1.10540e-04	3.31211	30112	1.09960e-04	3.31113	29845	1.10930e-04	3.31074
31053.268	17.218	29661	1.11680e-04	3.31270	29971	1.10500e-04	3.31191	30116	1.09940e-04	3.31094	29926	1.10630e-04	3.31074
31054.322	17.218	29653	1.11720e-04	3.31270	29985	1.10450e-04	3.31191	30071	1.10110e-04	3.31113	29869	1.10830e-04	3.31035
31055.376	17.214	29670	1.11660e-04	3.31289	30053	1.10210e-04	3.31211	30142	1.09840e-04	3.31094	29899	1.10720e-04	3.31055
31056.430	17.214	29639	1.11770e-04	3.31270	29995	1.10420e-04	3.31191	30121	1.09930e-04	3.31113	29897	1.10730e-04	3.31055
31057.485	17.214	29691	1.11580e-04	3.31289	30012	1.10360e-04	3.31211	30148	1.09820e-04	3.31094	29896	1.10730e-04	3.31055
31058.538	17.214	29644	1.11750e-04	3.31270	29991	1.10420e-04	3.31172	30130	1.09890e-04	3.31094	29921	1.10640e-04	3.31055
31059.592	17.214	29625	1.11820e-04	3.31270	29974	1.10490e-04	3.31191	30117	1.09940e-04	3.31094	29871	1.10820e-04	3.31035
31060.647	17.227	29611	1.11880e-04	3.31289	29972	1.10510e-04	3.31211	30091	1.10030e-04	3.31094	29915	1.10670e-04	3.31074
31061.701	17.227	29598	1.11930e-04	3.31289	30001	1.10400e-04	3.31211	30113	1.09960e-04	3.31113	29883	1.10790e-04	3.31074
31062.755	17.225	29669	1.11660e-04	3.31289	29945	1.10610e-04	3.31211	30115	1.09950e-04	3.31113	29868	1.10840e-04	3.31055
31063.809	17.225	29614	1.11850e-04	3.31250	30018	1.10320e-04	3.31172	30105	1.09980e-04	3.31094	29875	1.10810e-04	3.31035
31064.863	17.225	29573	1.12020e-04	3.31270	29979	1.10480e-04	3.31211	30106	1.09970e-04	3.31074	29811	1.11050e-04	3.31055
31065.917	17.230	29611	1.11880e-04	3.31289	29958	1.10550e-04	3.31191	30134	1.09870e-04	3.31094	29899	1.10720e-04	3.31055
31066.971	17.230	29620	1.11840e-04	3.31270	29974	1.10490e-04	3.31191	30135	1.09870e-04	3.31094	29828	1.10990e-04	3.31055
31068.025	17.229	29577	1.12000e-04	3.31270	30014	1.10350e-04	3.31211	30139	1.09860e-04	3.31113	29874	1.10820e-04	3.31074
31069.079	17.229	29596	1.11940e-04	3.31289	29949	1.10590e-04	3.31211	30077	1.10090e-04	3.31113	29884	1.10790e-04	3.31074
31070.133	17.229	29598	1.11920e-04	3.31270	30020	1.10330e-04	3.31211	30112	1.09960e-04	3.31113	29882	1.10790e-04	3.31074
31071.188	17.247	29595	1.11930e-04	3.31270	29937	1.10630e-04	3.31211	30070	1.10110e-04	3.31113	29883	1.10780e-04	3.31055
31072.242	17.247	29604	1.11900e-04	3.31270	29928	1.10660e-04	3.31191	30101	1.10000e-04	3.31113	29799	1.11100e-04	3.31055
31073.296	17.247	29646	1.11740e-04	3.31270	29965	1.10530e-04	3.31191	30085	1.10050e-04	3.31094	29813	1.11050e-04	3.31074
31074.350	17.243	29582	1.11980e-04	3.31270	29985	1.10450e-04	3.31191	30085	1.10050e-04	3.31094	29808	1.11060e-04	3.31055
31075.404	17.243	29646	1.11740e-04	3.31270	29989	1.10440e-04	3.31191	30087	1.10050e-04	3.31113	29814	1.11040e-04	3.31055
31076.458	17.259	29614	1.11870e-04	3.31289	29981	1.10470e-04	3.31191	30110	1.09960e-04	3.31094	29852	1.10910e-04	3.31074
31077.512	17.259	29601	1.11920e-04	3.31289	29984	1.10460e-04	3.31191	30085	1.10060e-04	3.31113	29843	1.10930e-04	3.31055
31078.566	17.259	29573	1.12020e-04	3.31270	29958	1.10560e-04	3.31211	30072	1.10100e-04	3.31094	29890	1.10760e-04	3.31055
31079.620	17.262	29601	1.11910e-04	3.31270	29975	1.10490e-04	3.31191	30089	1.10040e-04	3.31094	29802	1.11090e-04	3.31055
31080.675	17.262	29612	1.11870e-04	3.31270	29938	1.10620e-04	3.31191	30121	1.09920e-04	3.31094	29857	1.10880e-04	3.31055
31081.729	17.271	29609	1.11890e-04	3.31289	29915	1.10720e-04	3.31211	30100	1.10000e-04	3.31094	29863	1.10860e-04	3.31074
31082.782	17.271	29562	1.12060e-04	3.31270	29967	1.10520e-04	3.31191	30065	1.10130e-04	3.31113	29835	1.10970e-04	3.31074
31083.837	17.271	29581	1.11990e-04	3.31270	29944	1.10610e-04	3.31191	30057	1.10160e-04	3.31113	29803	1.11090e-04	3.31074
31084.891	17.276	29600	1.11920e-04	3.31270	29928	1.10670e-04	3.31211	30079	1.10070e-04	3.31094	29861	1.10870e-04	3.31055
31085.945	17.276	29550	1.12110e-04	3.31270	29955	1.10560e-04	3.31191	30080	1.10080e-04	3.31113	29798	1.11100e-04	3.31055
31086.999	17.276	29568	1.12040e-04	3.31270	29903	1.10750e-04	3.31191	30042	1.10210e-04	3.31094	29827	1.11000e-04	3.31074
31088.053	17.276	29592	1.11950e-04	3.31270	29907	1.10740e-04	3.31191	30042	1.10220e-04	3.31113	29800	1.11090e-04	3.31055
31089.107	17.276	29561	1.12060e-04	3.31270	29985	1.10450e-04	3.31191	30078	1.10080e-04	3.31094	29756	1.11260e-04	3.31074
31090.161	17.277	29519	1.12220e-04	3.31270	29951	1.10580e-04	3.31191	30081	1.10070e-04	3.31113	29813	1.11050e-04	3.31074
31091.215	17.277	29550	1.12110e-04	3.31289	29945	1.10600e-04	3.31191	30047	1.10200e-04	3.31113	29790	1.11130e-04	3.31055
31092.269	17.280	29590	1.11950e-04	3.31250	29944	1.10610e-04	3.31191	30081	1.10070e-04	3.31094	29799	1.11100e-04	3.31074
31093.324	17.280	29532	1.12170e-04	3.31270	29938	1.10630e-04	3.31211	30009	1.10330e-04	3.31074	29815	1.11030e-04	3.31035
31094.378	17.280	29559	1.12080e-04	3.31289	29914	1.10720e-04	3.31211	30040	1.10220e-04	3.31094	29790	1.11130e-04	3.31074
31095.432	17.282	29531	1.12180e-04	3.31289	29942	1.10610e-04	3.31191	30001	1.10370e-04	3.31113	29782	1.11170e-04	3.31074
31096.486	17.282	29560	1.12070e-04	3.31270	29940	1.10620e-04	3.31191	30051	1.10180e-04	3.31113	29780	1.11170e-04	3.31074
31097.540	17.282	29541	1.12140e-04	3.31270	29957	1.10560e-04	3.31191	30049	1.10190e-04	3.31113	29780	1.11170e-04	3.31055
31098.594	17.292	29627	1.11820e-04	3.31289	29929	1.10670e-04	3.31211	30015	1.10310e-04	3.31094	29795	1.11110e-04	3.31055
31099.648	17.292	29555	1.12080e-04	3.31270	29934	1.10640e-04	3.31191	30043	1.10210e-04	3.31113	29836	1.10960e-04	3.31055
31100.702	17.289	29535	1.12160e-04	3.31270	29950	1.10590e-04	3.31211	30007	1.10340e-04	3.31094	29787	1.11140e-04	3.31055
31101.757	17.289	29582	1.11980e-04	3.31270	29883	1.10830e-04	3.31211	30018	1.10300e-04	3.31094	29773	1.11200e-04	3.31074
31102.810	17.289	29550	1.12100e-04	3.31270	29836	1.11010e-04	3.31191	30066	1.10120e-04	3.31094	29746	1.11300e-04	3.31074
31103.865	17.310	29573	1.12020e-04	3.31270	29944	1.10610e-04	3.31191	30008	1.10340e-04	3.31094	29758	1.11250e-04	3.31055
31104.919	17.310	29527	1.12190e-04	3.31270	29880	1.10840e-04	3.31191	30037	1.10230e-04	3.31094	29789	1.11130e-04	3.31055
31105.973	17.303	29583	1.11980e-04	3.31270	29896	1.10780e-04	3.31191	30048	1.10190e-04	3.31094	29787	1.11140e-04	3.31055
31107.027	17.303	29567	1.12040e-04	3.31270	29896	1.10780e-04	3.31191	30030	1.10250e-04	3.31094	29808	1.11060e-04	3.31055
31108.081	17.303	29554	1.12080e-04	3.31250	29952	1.10570e-04	3.31191	30028	1.10260e-04	3.31094	29767	1.11220e-04	3.31055
